"sep=	"
Shimmer_6749_TimestampSync_Unix_CAL	Shimmer_6749_ECG_EMG_Status1_CAL	Shimmer_6749_EMG_CH1_24BIT_CAL	Shimmer_6749_EMG_CH2_24BIT_CAL	
ms	no_units	mV	mV	
1.73915541277693E12	128.0	3.4687618576004335	12.748483548380957	
1.739155412778883E12	128.0	3.669332107225908	12.735381452486688	
1.739155412780836E12	128.0	3.611875209634528	12.745766967030402	
1.739155412782789E12	128.0	3.5693715297426616	12.757017941119425	
1.7391554127847422E12	128.0	3.5704533541742984	12.767860225978719	
1.739155412786695E12	128.0	3.427388083226055	12.783678903223542	
1.7391554127886482E12	128.0	3.2698504054368027	12.791852687818134	
1.7391554127906013E12	128.0	3.219365265293749	12.788030241493015	
1.7391554127925544E12	128.0	3.2925206374153264	12.777308159348348	
1.7391554127945073E12	128.0	3.3163688559971876	12.770865293844377	
1.7391554127964604E12	128.0	3.3345675469916123	12.765287887885716	
1.7391554127984136E12	128.0	3.585791220560617	12.749877899870622	
1.7391554128003667E12	128.0	3.6200489942291174	12.74973365661307	
1.7391554128023196E12	128.0	3.555548217560635	12.763076157936592	
1.7391554128042727E12	128.0	3.5423259189517404	12.776562902517664	
1.7391554128062258E12	128.0	3.5363398237633494	12.786804173803827	
1.739155412808179E12	128.0	3.2489351330918232	12.799762026440545	
1.7391554128101318E12	128.0	3.2075373181745195	12.79242966084834	
1.739155412812085E12	128.0	3.2765817574558764	12.783678903223542	
1.739155412814038E12	128.0	3.3226915187865322	12.775336834828476	
1.7391554128159912E12	128.0	3.33939969611959	12.769903672127366	
1.739155412817944E12	128.0	3.6008165598889064	12.754830251713226	
1.7391554128198972E12	128.0	3.6221405214636153	12.757931481750585	
1.7391554128218503E12	128.0	3.5543702309572973	12.768076590865046	
1.7391554128238035E12	128.0	3.5608852180900437	12.781899903047073	
1.7391554128257563E12	128.0	3.5383592293690715	12.791852687818134	
1.7391554128277095E12	128.0	3.391639795896188	12.803680634937363	
1.7391554128296626E12	128.0	3.1845545591379674	12.80973885175453	
1.7391554128316157E12	128.0	3.2348714154805442	12.800771729243406	
1.7391554128335686E12	128.0	3.297064300028201	12.7888716604954	
1.7391554128355217E12	128.0	3.313483990846156	12.785241538513684	
1.7391554128374749E12	128.0	3.4786184801997915	12.772596212934996	
1.7391554128394277E12	128.0	3.6355551444159127	12.765047482456463	
1.7391554128413809E12	128.0	3.5853104097021116	12.775072388856298	
1.739155412843334E12	128.0	3.5368206346218547	12.78846297126567	
1.739155412845287E12	128.0	3.5235502549271094	12.796612715317336	
1.73915541284724E12	128.0	3.3678877394860276	12.809161878724323	
1.739155412849193E12	128.0	3.1846747618525937	12.81247947364801	
1.7391554128511462E12	128.0	3.2352801047102737	12.801276580644837	
1.7391554128530994E12	128.0	3.296030556682415	12.791708444560582	
1.7391554128550522E12	128.0	3.3131714637881275	12.786996498147229	
1.7391554128570054E12	128.0	3.480902331777692	12.773293388679829	
1.7391554128589585E12	128.0	3.6323096711210017	12.767523658377765	
1.7391554128609116E12	128.0	3.569852340601167	12.782957686935784	
1.7391554128628645E12	128.0	3.5372774049374347	12.797814742463599	
1.7391554128648176E12	128.0	3.531748080064624	12.80344022950811	
1.7391554128667708E12	128.0	3.503572563756215	12.809089757095547	
1.7391554128687239E12	128.0	3.230447955582296	12.823177515249752	
1.7391554128706768E12	128.0	3.2042678043366837	12.816037474000948	
1.73915541287263E12	128.0	3.2825197715584165	12.808560865151192	
1.739155412874583E12	128.0	3.3141811665909886	12.804425891768046	
1.7391554128765361E12	128.0	3.362093968641039	12.796179985544681	
1.739155412878489E12	128.0	3.600143424686999	12.778606348666312	
1.7391554128804421E12	128.0	3.6084614525391405	12.784712646569329	
1.7391554128823953E12	128.0	3.541845108093235	12.796011701744204	
1.7391554128843484E12	128.0	3.531651917892923	12.808705108408743	
1.7391554128863013E12	128.0	3.4919129004374625	12.815869190200472	
1.7391554128882544E12	128.0	3.2246301441943817	12.828346231978683	
1.7391554128902075E12	128.0	3.1983057496912184	12.820893663671852	
1.7391554128921604E12	128.0	3.2740334599057985	12.811181284330045	
1.7391554128941135E12	128.0	3.2973527865433043	12.804089324167093	
1.7391554128960667E12	128.0	3.3467080211688702	12.797838783006524	
1.7391554128980198E12	128.0	3.5994462489421664	12.782380713905578	
1.7391554128999727E12	128.0	3.6038697088404152	12.792045012161536	
1.7391554129019258E12	128.0	3.536556188649677	12.806469337916694	
1.739155412903879E12	128.0	3.5416768242927583	12.816422122687753	
1.739155412905832E12	128.0	3.538936202399278	12.82526904248425	
1.739155412907785E12	128.0	3.3204557482944823	12.837505678833208	
1.739155412909738E12	128.0	3.1863095187715116	12.832096556675024	
1.7391554129116912E12	128.0	3.2495842277508054	12.823009231449275	
1.7391554129136443E12	128.0	3.2918715427563443	12.819114663495382	
1.7391554129155972E12	128.0	3.303459084446321	12.812287149304607	
1.7391554129175503E12	128.0	3.5210019573770315	12.798103228978702	
1.7391554129195034E12	128.0	3.6363484823324463	12.796612715317336	
1.7391554129214565E12	128.0	3.5646836238722353	12.806781864974722	
1.7391554129234094E12	128.0	3.541027729633776	12.819595474353887	
1.7391554129253625E12	128.0	3.5436000677267794	12.83029351595563	
1.7391554129273157E12	128.0	3.313483990846156	12.844525517367385	
1.7391554129292688E12	128.0	3.1850353699964726	12.845559260713172	
1.7391554129312217E12	128.0	3.2535268767905485	12.83267352970523	
1.7391554129331748E12	128.0	3.3043005034487054	12.82349004230778	
1.739155412935128E12	128.0	3.308171030859673	12.818633852636877	
1.739155412937081E12	128.0	3.5261947146488883	12.800723648157556	
1.739155412939034E12	128.0	3.6244484135844406	12.800627485985855	
1.739155412940987E12	128.0	3.601682019434216	12.806853986603498	
1.7391554129429402E12	128.0	3.536676391364303	12.817792433634493	
1.7391554129448933E12	128.0	3.5252090523889525	12.832385043190127	
1.7391554129468462E12	128.0	3.4653000194191956	12.84221762524656	
1.7391554129487993E12	128.0	3.1961661413708695	12.854382139966743	
1.7391554129507524E12	128.0	3.2049649800815163	12.843203287506496	
1.7391554129527053E12	128.0	3.2785050008898975	12.837265273403956	
1.7391554129546584E12	128.0	3.294299637591796	12.827697137319701	
1.7391554129566116E12	128.0	3.368560874687935	12.81988396086899	
1.7391554129585647E12	128.0	3.602811924951703	12.806156810858665	
1.7391554129605176E12	128.0	3.5806465443746105	12.814546960339582	
1.7391554129624707E12	128.0	3.5173718353953167	12.826134502029559	
1.7391554129644238E12	128.0	3.528526647312639	12.837986489691714	
1.739155412966377E12	128.0	3.458304221427944	12.84947786920999	
1.7391554129683298E12	128.0	3.185612343026679	12.859647018867376	
1.739155412970283E12	128.0	3.1983297902341437	12.845270774198069	
1.739155412972236E12	128.0	3.275620135738866	12.839404881724304	
1.7391554129741892E12	128.0	3.302521503272236	12.832697570248156	
1.739155412976142E12	128.0	3.3898367551767934	12.826062380400783	
1.7391554129780952E12	128.0	3.5296805933730515	12.81897042023783	
1.7391554129800483E12	128.0	3.6078123578801584	12.817984757977895	
1.7391554129820015E12	128.0	3.539320851086082	12.829091488809366	
1.7391554129839543E12	128.0	3.525257133474803	12.842530152304588	
